acctid,state,zip,rollout,cobal,collscr,cs,accessscr,lnacscr,bureauscr,eaglemod,numcalls,numrpcs,county,PctUnempl,MedIncome,IncomePctStateAvg,PctPoverty,Pct_ltHS,Pct_HS,Pct_SomeCollege,Pct_BachPlus,Pct_AnyDebtCollections,MedianDebtCollections,Pct_AutoLoan,Pct_AutoLoanCollections,Pct_CCLoanCollections,Pct_EduLoan,MedianEduLoan,Pct_EduLoanCollections,MedianMedDebt,Pct_MedDebtCollections,Pct_NoHealthIns
5540,WA,98942,Bank_Of_Am,4580,01018885,1,0.7163,-0.33,142,4,97,3,53077,6.4,60058,71.4,14.7,26.24001342,27.17768686,28.73552834,17.84677138,20.84166,1528,29.8575,2.43995,3.35459,13.42389,17677.5,6.64683,398,6.12598,14.5308
5541,TX,75224,Associates,1455,08012166,8,0.6453,-0.44,137,49,51,1,48113,3.7,63549,94.9,14.4,19.27701005,22.59537298,25.17173246,32.9558845,40.74712,1773,26.5275,7.21764,4.45836,14.69989,19302,11.01283,789,19.31871,22.04706
5542,CA,91306,Wells,3513,01019291,1,0.0249,-3.69,132,4,22,5,06037,4.9,77356,91.2,14.1,19.95716305,20.39096448,25.60750331,34.04436916,22.26986,1860.5,25.77181,3.16442,2.94676,12.15225,19053,7.82106,743,6.99388,8.96509
5543,NJ,07207,Discover,1486,08000000,8,0.5599,-0.58,120,80,192,3,34039,3.9,85926,96.3,9.3,12.73444984,27.87484366,21.80142744,37.58927906,25.97275,1180.5,27.10082,3.48259,3.18307,16.40327,21110,6.84385,430,14.6485,11.83324
5544,FL,32204,Associates,1652,03013584,3,0.2233,-1.5,118,80,38,2,12031,3,60121,95.3,14.9,9.500403307,28.05623762,30.93662147,31.5067376,38.09243,2310,33.06779,5.34953,5.50589,16.84387,19652,9.735,1035.5,21.9336,12.14145
5545,MD,21206,Discover,3223,05012918,5,0.3755,-0.98,128,67,93,2,24510,4.3,54068,60,22.9,13.66887749,28.11620329,24.00898469,34.20593452,40.81908,1325,25.05273,8.5936,7.01501,19.39888,22985,12.62458,460,17.09046,5.65918
5546,CA,95008,Bank_Of_Am,1233,03013659,3,0.3310,-1.11,110,64,317,1,06085,2.6,141161,166.4,6.9,10.81273363,13.69970623,21.09559113,54.391969,10.99841,1745,20.25755,2.2752,1.57985,7.38474,18404,5.53283,585.5,3.57075,3.66807
5547,OR,97303,Wells_FIB,4031,03013587,3,0.2409,-1.42,135,76,49,10,41047,4.3,64412,90.2,13.3,14.32772244,25.67587111,35.48887535,24.5075311,18.6647,1399,29.51399,1.91657,2.71412,15.04173,20009.5,8.87728,350.5,5.12518,7.90526
5548,MI,49024,Discover,1294,05012860,5,0.4802,-0.73,141,25,159,2,26077,3.9,62476,98.5,14.1,5.696448525,22.50218627,31.35840257,40.44296264,24.71644,1187,29.44036,2.83019,3.17366,19.05771,21338,7.19424,471.5,13.13723,3.9531
5549,PA,15206,Discover,525,04013208,4,0.3554,-1.03,138,40,8,4,42003,4.2,68874,99.9,11.3,4.914186636,25.95803056,25.83745672,43.29032608,20.72826,1670,34.34123,2.64914,3.39375,20.93155,24945,6.56504,274,6.59547,3.74227
